specs/tla/alpenglow/VotorCore.tla	238	TrySkipWindow	0	
specs/tla/alpenglow/VotorCore.tla	264	CheckPendingBlocks	0	
specs/tla/alpenglow/VotorCore.tla	293	HandleBlock	0	
specs/tla/alpenglow/VotorCore.tla	310	HandleTimeout	0	
specs/tla/alpenglow/VotorCore.tla	324	HandleBlockNotarized	0	
specs/tla/alpenglow/VotorCore.tla	334	HandleParentReady	0	
specs/tla/alpenglow/VotorCore.tla	362	HandleSafeToNotar	0	
specs/tla/alpenglow/VotorCore.tla	379	HandleSafeToSkip	0	
specs/tla/alpenglow/VotorCore.tla	404	AdvanceClock	0	
specs/tla/alpenglow/VotorCore.tla	427	ValidatorStateOK	0	
specs/tla/alpenglow/VotorCore.tla	437	ParentReadyConsistency	0	
specs/tla/alpenglow/VotorCore.tla	442	ParentReadyImpliesHashSet	0	
specs/tla/alpenglow/VotorCore.tla	448	PoolInitialNotarVoteImpliesVoted	0	
specs/tla/alpenglow/VotorCore.tla	452	PendingBlocksSingleton	0	
specs/tla/alpenglow/VotorCore.tla	456	PendingBlocksSlotAligned	0	
specs/tla/alpenglow/VotorCore.tla	474	TrySkipWindowSetsFlagsAndClearsPending	0	
specs/tla/alpenglow/VotorCore.tla	484	TrySkipWindowIdempotent	0	
specs/tla/alpenglow/VotorCore.tla	489	TimeoutsScheduledInFutureAfterParentReady	0	
specs/tla/alpenglow/VotorCore.tla	502	Lemma22_ItsOverImpliesNotBadWindow	0	
specs/tla/alpenglow/VotorCore.tla	505	Lemma22_BadWindowImpliesNotItsOver	0	
specs/tla/alpenglow/VotorCore.tla	516	FinalVoteIssuanceImpliesPrereqs	0	
specs/tla/alpenglow/VotorCore.tla	533	NoFinalVoteStoredAfterBadWindow	0	
